timestamp,dpid,in_port,eth_src,dst_port,pkt_rate,byte_rate,inference_time_ms,mitigation_latency_ms,cpu_percent,predicted_label,action_taken,scenario
1787352282.9042966,1,1,00:00:00:00:00:01,0,41382.78,2234670.34,4.465,0.0,101.6,Normal,ALLOW,ddos
1787352282.9111135,1,1,00:00:00:00:00:01,0,47145.93,2545880.28,4.982,0.0,101.6,Normal,ALLOW,ddos
1787352282.9175022,1,3,00:00:00:00:00:04,0,42857.61,2314311.09,4.537,0.0,101.6,Normal,ALLOW,ddos
1787352283.645646,2,2,00:00:00:00:00:04,0,66955.63,3615603.95,4.617,0.0,0.0,Normal,ALLOW,ddos
1787352283.6517775,2,3,00:00:00:00:00:01,0,70681.15,3816782.13,4.398,0.0,0.0,Normal,ALLOW,ddos
1787352283.658103,2,1,00:00:00:00:00:03,0,119790.39,6468681.19,4.597,0.0,0.0,Normal,ALLOW,ddos
1787352283.7531173,1,3,00:00:00:00:00:03,0,68052.0,3674808.0,6.43,0.0,105.5,Normal,ALLOW,ddos
1787352283.7613287,1,2,00:00:00:00:00:02,0,77517.0,4185918.0,6.203,0.0,105.5,Normal,ALLOW,ddos
1787352283.7679114,1,1,00:00:00:00:00:01,0,68052.0,3674808.0,4.61,0.0,105.5,Normal,ALLOW,ddos
1787352283.775667,1,1,00:00:00:00:00:01,0,77518.0,4185972.0,5.879,0.0,105.5,Normal,ALLOW,ddos
1787352283.7846437,1,3,00:00:00:00:00:04,0,69818.0,3770172.0,6.297,0.0,105.5,Normal,ALLOW,ddos
1787352284.6484075,2,2,00:00:00:00:00:04,0,63331.74,3419913.91,4.698,0.0,99.1,Normal,ALLOW,ddos
1787352284.6545532,2,3,00:00:00:00:00:01,0,66755.24,3604782.86,4.574,0.0,99.1,Normal,ALLOW,ddos
1787352284.662984,2,1,00:00:00:00:00:03,0,117116.19,6324274.01,6.355,0.0,99.1,Normal,ALLOW,ddos
1787352284.8490176,1,3,00:00:00:00:00:03,0,62008.76,3348472.91,4.583,0.0,101.0,Normal,ALLOW,ddos
1787352284.8550339,1,2,00:00:00:00:00:02,0,69740.17,3765969.37,4.493,0.0,101.0,Normal,ALLOW,ddos
1787352284.8611565,1,1,00:00:00:00:00:01,0,62008.76,3348472.91,4.525,0.0,101.0,Normal,ALLOW,ddos
1787352284.8673282,1,1,00:00:00:00:00:01,0,69739.26,3765920.23,4.5,0.0,101.0,Normal,ALLOW,ddos
1787352284.8743327,1,3,00:00:00:00:00:04,0,65261.12,3524100.54,5.352,0.0,101.0,Normal,ALLOW,ddos
1787352285.6456845,2,2,00:00:00:00:00:04,0,65898.0,3558492.0,4.645,0.0,99.2,Normal,ALLOW,ddos
1787352285.6520882,2,3,00:00:00:00:00:01,0,69836.0,3771144.0,4.785,0.0,99.2,Normal,ALLOW,ddos
1787352285.658507,2,1,00:00:00:00:00:03,0,118256.0,6385824.0,4.808,0.0,99.2,Normal,ALLOW,ddos
1787352285.8330572,1,3,00:00:00:00:00:03,0,68973.0,3724542.0,4.58,0.0,102.6,Normal,ALLOW,ddos
1787352285.839955,1,2,00:00:00:00:00:02,0,77503.0,4185162.0,5.168,0.0,102.6,Normal,ALLOW,ddos
1787352285.8461533,1,1,00:00:00:00:00:01,0,68973.0,3724542.0,4.346,0.0,102.6,Normal,ALLOW,ddos
1787352285.8519228,1,1,00:00:00:00:00:01,0,77503.0,4185162.0,4.283,0.0,102.6,Normal,ALLOW,ddos
1787352285.8579276,1,3,00:00:00:00:00:04,0,72646.0,3922884.0,4.504,0.0,102.6,Normal,ALLOW,ddos
1787352286.1066475,1,3,00:00:00:00:00:03,0,64268.0,3470472.0,7.354,0.0,99.7,Normal,ALLOW,ddos
1787352286.116575,1,2,00:00:00:00:00:02,0,74756.0,4036824.0,7.389,0.0,99.7,Normal,ALLOW,ddos
1787352286.1264262,1,1,00:00:00:00:00:01,0,64267.0,3470418.0,7.595,0.0,99.7,Normal,ALLOW,ddos
1787352286.1333601,1,1,00:00:00:00:00:01,0,74756.0,4036824.0,4.579,0.0,99.7,Normal,ALLOW,ddos
1787352286.1393168,1,3,00:00:00:00:00:04,0,71360.0,3853440.0,4.434,0.0,99.7,Normal,ALLOW,ddos
1787352286.1467454,1,3,00:00:00:00:00:03,0,70555.0,3809970.0,4.466,0.0,112.8,Normal,ALLOW,ddos
1787352286.1526368,1,2,00:00:00:00:00:02,0,77114.0,4164156.0,4.421,0.0,112.8,Normal,ALLOW,ddos
1787352286.1588564,1,1,00:00:00:00:00:01,0,70555.0,3809970.0,4.696,0.0,112.8,Normal,ALLOW,ddos
1787352286.1649942,1,1,00:00:00:00:00:01,0,77114.0,4164156.0,4.463,0.0,112.8,Normal,ALLOW,ddos
1787352286.1710112,1,3,00:00:00:00:00:04,0,73195.0,3952530.0,4.482,0.0,112.8,Normal,ALLOW,ddos
1787352286.1773767,1,1,00:00:00:00:00:01,0,73194.0,3952476.0,4.645,0.0,112.8,Normal,ALLOW,ddos
1787352286.184537,1,3,00:00:00:00:00:03,0,70680.0,3816720.0,4.445,0.0,78.9,Normal,ALLOW,ddos
1787352286.1905956,1,2,00:00:00:00:00:02,0,77671.0,4194234.0,4.567,0.0,78.9,Normal,ALLOW,ddos
1787352286.1967645,1,1,00:00:00:00:00:01,0,70680.0,3816720.0,4.441,0.0,78.9,Normal,ALLOW,ddos
1787352286.2027175,1,1,00:00:00:00:00:01,0,77671.0,4194234.0,4.468,0.0,78.9,Normal,ALLOW,ddos
1787352286.2088416,1,3,00:00:00:00:00:04,0,74488.0,4022352.0,4.613,0.0,78.9,Normal,ALLOW,ddos
1787352286.2148912,1,1,00:00:00:00:00:01,0,74488.0,4022352.0,4.416,0.0,78.9,Normal,ALLOW,ddos
1787352286.2222085,1,3,00:00:00:00:00:03,0,71594.0,3866076.0,4.428,0.0,106.6,Normal,ALLOW,ddos
1787352286.2290094,1,2,00:00:00:00:00:02,0,78676.0,4248504.0,4.608,0.0,106.6,Normal,ALLOW,ddos
1787352286.2351224,1,1,00:00:00:00:00:01,0,71595.0,3866130.0,4.405,0.0,106.6,Normal,ALLOW,ddos
1787352286.2413733,1,1,00:00:00:00:00:01,0,78676.0,4248504.0,4.7,0.0,106.6,Normal,ALLOW,ddos
1787352286.2476525,1,3,00:00:00:00:00:04,0,76153.0,4112262.0,4.481,0.0,106.6,Normal,ALLOW,ddos
1787352286.253514,1,1,00:00:00:00:00:01,0,76154.0,4112316.0,4.386,0.0,106.6,Normal,ALLOW,ddos
1787352286.6492589,2,2,00:00:00:00:00:04,0,69497.13,3752845.2,4.655,0.0,100.8,Normal,ALLOW,ddos
1787352286.6553483,2,3,00:00:00:00:00:01,0,71265.77,3848351.82,4.53,0.0,100.8,Normal,ALLOW,ddos
1787352286.6614594,2,1,00:00:00:00:00:03,0,101955.43,5505593.45,4.587,0.0,100.8,Normal,ALLOW,ddos
1787352287.6515517,2,2,00:00:00:00:00:04,0,70400.41,3801622.35,4.645,0.0,99.8,Normal,ALLOW,ddos
1787352287.657779,2,3,00:00:00:00:00:01,0,70400.41,3801622.35,4.528,0.0,99.8,Normal,ALLOW,ddos
1787352287.664021,2,1,00:00:00:00:00:03,0,71681.35,3870792.7,4.379,0.0,99.8,Normal,ALLOW,ddos
1787352288.652631,2,2,00:00:00:00:00:04,0,65419.58,3532657.58,4.804,0.0,99.9,Normal,ALLOW,ddos
1787352288.659155,2,3,00:00:00:00:00:01,0,65418.59,3532603.62,4.71,0.0,99.9,Normal,ALLOW,ddos
1787352288.6652117,2,1,00:00:00:00:00:03,0,69642.94,3760718.91,4.479,0.0,99.9,Normal,ALLOW,ddos
1787352289.274996,1,2,00:00:00:00:00:02,0,25856.55,1396253.49,4.528,0.0,101.3,Normal,ALLOW,ddos
1787352289.2809815,1,1,00:00:00:00:00:01,0,21246.05,1147286.44,4.364,0.0,101.3,Normal,ALLOW,ddos
1787352289.2869089,1,1,00:00:00:00:00:01,0,25856.87,1396271.18,4.308,0.0,101.3,Normal,ALLOW,ddos
1787352289.2935052,1,3,00:00:00:00:00:04,0,25046.36,1352503.36,4.938,0.0,101.3,Normal,ALLOW,ddos
1787352289.2996058,1,1,00:00:00:00:00:01,0,25046.03,1352485.67,4.515,0.0,101.3,Normal,ALLOW,ddos
1787352289.6531227,2,2,00:00:00:00:00:04,0,65679.82,3546710.34,4.45,0.0,97.8,Normal,ALLOW,ddos
1787352289.6591384,2,3,00:00:00:00:00:01,0,65679.82,3546710.34,4.403,0.0,97.8,Normal,ALLOW,ddos
1787352289.6650128,2,1,00:00:00:00:00:03,0,72015.69,3888847.32,4.325,0.0,97.8,Normal,ALLOW,ddos
1787352290.6582937,2,2,00:00:00:00:00:04,0,65914.44,3559379.88,4.587,0.0,0.0,Normal,ALLOW,ddos
1787352290.6645608,2,3,00:00:00:00:00:01,0,65915.44,3559433.59,4.434,0.0,0.0,Normal,ALLOW,ddos
1787352290.6705325,2,1,00:00:00:00:00:03,0,74273.95,4010793.52,4.315,0.0,0.0,Normal,ALLOW,ddos
1787352291.5043416,1,2,00:00:00:00:00:02,0,33812.82,1825892.04,4.581,0.0,100.5,Normal,ALLOW,ddos
1787352291.510762,1,1,00:00:00:00:00:01,0,33812.37,1825867.82,4.606,0.0,100.5,Normal,ALLOW,ddos
1787352291.5169365,1,3,00:00:00:00:00:04,0,33034.52,1783864.33,4.443,0.0,100.5,Normal,ALLOW,ddos
1787352291.5230536,1,1,00:00:00:00:00:01,0,33034.97,1783888.56,4.396,0.0,100.5,Normal,ALLOW,ddos
1787352291.6599007,2,2,00:00:00:00:00:04,0,62805.92,3391519.93,4.741,0.0,96.6,Normal,ALLOW,ddos
1787352291.666469,2,3,00:00:00:00:00:01,0,62805.92,3391519.93,4.697,0.0,96.6,Normal,ALLOW,ddos
1787352291.6729808,2,1,00:00:00:00:00:03,0,70782.07,3822231.96,4.617,0.0,96.6,Normal,ALLOW,ddos
1787352292.5327163,1,2,00:00:00:00:00:02,0,76846.73,4149723.21,4.758,0.0,99.8,Normal,ALLOW,ddos
1787352292.5393622,1,1,00:00:00:00:00:01,0,76847.7,4149775.74,4.855,0.0,99.8,Normal,ALLOW,ddos
1787352292.5454955,1,3,00:00:00:00:00:04,0,72320.84,3905325.17,4.524,0.0,99.8,Normal,ALLOW,ddos
1787352292.5515513,1,1,00:00:00:00:00:01,0,72320.84,3905325.17,4.448,0.0,99.8,Normal,ALLOW,ddos
1787352292.66125,2,2,00:00:00:00:00:04,0,68174.26,3681410.06,4.581,0.0,0.0,Normal,ALLOW,ddos
1787352292.6673498,2,3,00:00:00:00:00:01,0,68174.26,3681410.06,4.561,0.0,0.0,Normal,ALLOW,ddos
1787352292.6734502,2,1,00:00:00:00:00:03,0,71306.33,3850542.09,4.594,0.0,0.0,Normal,ALLOW,ddos
1787352293.6173542,1,2,00:00:00:00:00:02,0,70832.49,3824954.41,4.939,0.0,99.5,Normal,ALLOW,ddos
1787352293.624462,1,1,00:00:00:00:00:01,0,70831.57,3824904.62,4.898,0.0,99.5,Normal,ALLOW,ddos
1787352293.6314893,1,3,00:00:00:00:00:04,0,68616.01,3705264.33,4.802,0.0,99.5,Normal,ALLOW,ddos
1787352293.6386502,1,1,00:00:00:00:00:01,0,68616.01,3705264.33,4.957,0.0,99.5,Normal,ALLOW,ddos
1787352293.6849966,2,2,00:00:00:00:00:04,0,64746.27,3496298.82,5.151,0.0,89.1,Normal,ALLOW,ddos
1787352293.69251,2,3,00:00:00:00:00:01,0,64746.27,3496298.82,5.121,0.0,89.1,Normal,ALLOW,ddos
1787352293.7005563,2,1,00:00:00:00:00:03,0,65676.5,3546531.18,5.314,0.0,89.1,Normal,ALLOW,ddos
1787352294.6833148,2,2,00:00:00:00:00:04,0,62909.0,3397086.0,4.534,0.0,99.5,Normal,ALLOW,ddos
1787352294.6892993,2,3,00:00:00:00:00:01,0,62908.0,3397032.0,4.442,0.0,99.5,Normal,ALLOW,ddos
1787352294.695816,2,1,00:00:00:00:00:03,0,66544.0,3593376.0,4.956,0.0,99.5,Normal,ALLOW,ddos
1787352294.720876,1,2,00:00:00:00:00:02,0,69299.44,3742169.98,4.605,0.0,115.0,Normal,ALLOW,ddos
1787352294.7270246,1,1,00:00:00:00:00:01,0,69300.35,3742218.88,4.601,0.0,115.0,Normal,ALLOW,ddos
1787352294.7330558,1,3,00:00:00:00:00:04,0,66738.33,3603869.95,4.526,0.0,115.0,Normal,ALLOW,ddos
1787352294.7390144,1,1,00:00:00:00:00:01,0,66737.43,3603821.04,4.423,0.0,115.0,Normal,ALLOW,ddos
1787352295.6855183,2,2,00:00:00:00:00:04,0,63668.85,3438117.78,4.706,0.0,99.5,Normal,ALLOW,ddos
1787352295.6918736,2,3,00:00:00:00:00:01,0,63669.85,3438171.68,4.771,0.0,99.5,Normal,ALLOW,ddos
1787352295.6982877,2,1,00:00:00:00:00:03,0,69851.99,3772007.2,4.567,0.0,99.5,Normal,ALLOW,ddos
1787352295.9646757,1,2,00:00:00:00:00:02,0,59603.6,3218594.36,4.752,0.0,100.7,Normal,ALLOW,ddos
1787352295.970955,1,1,00:00:00:00:00:01,0,59602.79,3218550.93,4.657,0.0,100.7,Normal,ALLOW,ddos
1787352295.9770515,1,3,00:00:00:00:00:04,0,59106.55,3191753.56,4.544,0.0,100.7,Normal,ALLOW,ddos
1787352295.9831004,1,1,00:00:00:00:00:01,0,59106.55,3191753.56,4.515,0.0,100.7,Normal,ALLOW,ddos
1787352296.686962,2,2,00:00:00:00:00:04,0,63581.79,3433416.69,4.881,0.0,0.0,Normal,ALLOW,ddos
1787352296.693317,2,3,00:00:00:00:00:01,0,63580.79,3433362.79,4.737,0.0,0.0,Normal,ALLOW,ddos
1787352296.69951,2,1,00:00:00:00:00:03,0,68370.04,3691982.1,4.574,0.0,0.0,Normal,ALLOW,ddos
1787352296.9978201,1,2,00:00:00:00:00:02,0,74856.29,4042239.67,4.534,0.0,99.9,Normal,ALLOW,ddos
1787352297.0038323,1,1,00:00:00:00:00:01,0,74856.29,4042239.67,4.446,0.0,99.9,Normal,ALLOW,ddos
1787352297.0102513,1,3,00:00:00:00:00:04,0,68674.96,3708447.99,4.586,0.0,99.9,Normal,ALLOW,ddos
1787352297.0162902,1,1,00:00:00:00:00:01,0,68674.96,3708447.99,4.46,0.0,99.9,Normal,ALLOW,ddos
1787352297.686543,2,2,00:00:00:00:00:04,0,65982.0,3563028.0,4.662,0.0,98.7,Normal,ALLOW,ddos
1787352297.693195,2,3,00:00:00:00:00:01,0,65982.0,3563028.0,5.051,0.0,98.7,Normal,ALLOW,ddos
1787352297.6994426,2,1,00:00:00:00:00:03,0,68723.0,3711042.0,4.551,0.0,98.7,Normal,ALLOW,ddos
1787352298.105173,1,2,00:00:00:00:00:02,0,71315.37,3851030.13,4.739,0.0,103.1,Normal,ALLOW,ddos
1787352298.1116805,1,1,00:00:00:00:00:01,0,71315.37,3851030.13,4.737,0.0,103.1,Normal,ALLOW,ddos
1787352298.1181035,1,3,00:00:00:00:00:04,0,65415.78,3532452.0,4.669,0.0,103.1,Normal,ALLOW,ddos
1787352298.1246455,1,1,00:00:00:00:00:01,0,65416.68,3532500.77,4.68,0.0,103.1,Normal,ALLOW,ddos
1787352298.6893327,2,2,00:00:00:00:00:04,0,61555.37,3323989.81,4.6,0.0,0.0,Normal,ALLOW,ddos
1787352298.6956604,2,3,00:00:00:00:00:01,0,61556.36,3324043.62,4.571,0.0,0.0,Normal,ALLOW,ddos
1787352298.7017915,2,1,00:00:00:00:00:03,0,65835.86,3555136.37,4.465,0.0,0.0,Normal,ALLOW,ddos
1787352299.1361604,1,2,00:00:00:00:00:02,0,68446.27,3696098.48,4.612,0.0,100.8,Normal,ALLOW,ddos
1787352299.1425574,1,1,00:00:00:00:00:01,0,68446.27,3696098.48,4.806,0.0,100.8,Normal,ALLOW,ddos
1787352299.148923,1,3,00:00:00:00:00:04,0,64728.65,3495347.07,4.592,0.0,100.8,Normal,ALLOW,ddos
1787352299.1551547,1,1,00:00:00:00:00:01,0,64728.65,3495347.07,4.555,0.0,100.8,Normal,ALLOW,ddos
1787352301.1362302,1,2,00:00:00:00:00:02,0,36478.48,1969837.81,4.665,0.0,98.1,Normal,ALLOW,ddos
1787352301.1428034,1,1,00:00:00:00:00:01,0,36478.98,1969864.81,4.933,0.0,98.1,Normal,ALLOW,ddos
1787352301.149342,1,3,00:00:00:00:00:04,0,34062.58,1839379.26,4.626,0.0,98.1,Normal,ALLOW,ddos
1787352301.1562452,1,1,00:00:00:00:00:01,0,34062.08,1839352.26,5.166,0.0,98.1,Normal,ALLOW,ddos
1787352301.260195,2,3,00:00:00:00:00:01,0,24338.16,1314260.72,5.667,0.0,105.8,Normal,ALLOW,ddos
1787352301.2707663,2,1,00:00:00:00:00:03,0,27140.57,1465590.92,7.851,0.0,105.8,Normal,ALLOW,ddos
1787352301.2793617,2,3,00:00:00:00:00:01,0,66999.0,3617946.0,4.733,0.0,99.7,Normal,ALLOW,ddos
1787352301.285646,2,1,00:00:00:00:00:03,0,67408.0,3640032.0,4.562,0.0,99.7,Normal,ALLOW,ddos
1787352301.291962,2,2,00:00:00:00:00:04,0,65012.0,3510648.0,4.62,0.0,99.7,Normal,ALLOW,ddos
1787352301.6989443,2,3,00:00:00:00:00:01,0,65766.0,3551364.0,4.803,0.0,654.7,Normal,ALLOW,ddos
1787352301.7049782,2,1,00:00:00:00:00:03,0,66938.0,3614652.0,4.468,0.0,654.7,Normal,ALLOW,ddos
1787352301.711258,2,2,00:00:00:00:00:04,0,64653.0,3491262.0,4.572,0.0,654.7,Normal,ALLOW,ddos
1787352302.275206,1,2,00:00:00:00:00:02,0,64081.08,3460378.4,5.091,0.0,99.0,Normal,ALLOW,ddos
1787352302.2822447,1,1,00:00:00:00:00:01,0,64080.2,3460330.97,4.735,0.0,99.0,Normal,ALLOW,ddos
1787352302.2882965,1,3,00:00:00:00:00:04,0,61724.62,3333129.66,4.453,0.0,99.0,Normal,ALLOW,ddos
1787352302.2945569,1,1,00:00:00:00:00:01,0,61724.62,3333129.66,4.537,0.0,99.0,Normal,ALLOW,ddos
1787352302.6976357,2,3,00:00:00:00:00:01,0,63190.0,3412260.0,4.631,0.0,99.4,Normal,ALLOW,ddos
1787352302.7037663,2,1,00:00:00:00:00:03,0,68695.0,3709530.0,4.506,0.0,99.4,Normal,ALLOW,ddos
1787352302.7100272,2,2,00:00:00:00:00:04,0,63189.0,3412206.0,4.597,0.0,99.4,Normal,ALLOW,ddos
1787352303.280425,1,2,00:00:00:00:00:02,0,78159.09,4220590.69,4.534,0.0,101.3,Normal,ALLOW,ddos
1787352303.286368,1,1,00:00:00:00:00:01,0,78160.08,4220644.39,4.461,0.0,101.3,Normal,ALLOW,ddos
1787352303.2922318,1,3,00:00:00:00:00:04,0,71927.72,3884096.76,4.331,0.0,101.3,Normal,ALLOW,ddos
1787352303.2980232,1,1,00:00:00:00:00:01,0,71927.72,3884096.76,4.279,0.0,101.3,Normal,ALLOW,ddos
1787352303.697858,2,3,00:00:00:00:00:01,0,65438.1,3533657.29,4.499,0.0,0.0,Normal,ALLOW,ddos
1787352303.7038476,2,1,00:00:00:00:00:03,0,69651.21,3761165.4,4.459,0.0,0.0,Normal,ALLOW,ddos
1787352303.7099109,2,2,00:00:00:00:00:04,0,65438.1,3533657.29,4.469,0.0,0.0,Normal,ALLOW,ddos
1787352304.2821035,1,2,00:00:00:00:00:02,0,81357.11,4393283.88,4.801,0.0,101.1,Normal,ALLOW,ddos
1787352304.287973,1,1,00:00:00:00:00:01,0,81356.11,4393229.96,4.36,0.0,101.1,Normal,ALLOW,ddos
1787352304.2943437,1,3,00:00:00:00:00:04,0,72107.97,3893830.18,4.507,0.0,101.1,Normal,ALLOW,ddos
1787352304.3008394,1,1,00:00:00:00:00:01,0,72107.97,3893830.18,4.823,0.0,101.1,Normal,ALLOW,ddos
1787352304.6987956,2,3,00:00:00:00:00:01,0,63569.19,3432736.43,4.709,0.0,100.8,Normal,ALLOW,ddos
1787352304.70487,2,1,00:00:00:00:00:03,0,68564.19,3702466.09,4.509,0.0,100.8,Normal,ALLOW,ddos
1787352304.7109456,2,2,00:00:00:00:00:04,0,63570.19,3432790.42,4.444,0.0,100.8,Normal,ALLOW,ddos
1787352305.2668312,1,2,00:00:00:00:00:02,0,78118.0,4218372.0,4.568,0.0,102.1,Normal,ALLOW,ddos
1787352305.2728019,1,1,00:00:00:00:00:01,0,78118.0,4218372.0,4.379,0.0,102.1,Normal,ALLOW,ddos
1787352305.2788281,1,3,00:00:00:00:00:04,0,73071.0,3945834.0,4.383,0.0,102.1,Normal,ALLOW,ddos
1787352305.2845979,1,1,00:00:00:00:00:01,0,73071.0,3945834.0,4.287,0.0,102.1,Normal,ALLOW,ddos
1787352305.7006917,2,3,00:00:00:00:00:01,0,68648.07,3706995.83,4.826,0.0,99.2,Normal,ALLOW,ddos
1787352305.706798,2,1,00:00:00:00:00:03,0,61654.8,3329359.07,4.54,0.0,99.2,Normal,ALLOW,ddos
1787352305.71296,2,2,00:00:00:00:00:04,0,68647.07,3706941.93,4.55,0.0,99.2,Normal,ALLOW,ddos
1787352306.302796,1,2,00:00:00:00:00:02,0,74790.17,4038669.17,4.613,0.0,99.6,Normal,ALLOW,ddos
1787352306.3090115,1,1,00:00:00:00:00:01,0,74790.17,4038669.17,4.588,0.0,99.6,Normal,ALLOW,ddos
1787352306.315179,1,3,00:00:00:00:00:04,0,69992.52,3779596.34,4.401,0.0,99.6,Normal,ALLOW,ddos
1787352306.3212004,1,1,00:00:00:00:00:01,0,69992.52,3779596.34,4.436,0.0,99.6,Normal,ALLOW,ddos
1787352306.7169704,2,3,00:00:00:00:00:01,0,65508.53,3537460.71,7.689,0.0,100.1,Normal,ALLOW,ddos
1787352306.7270503,2,1,00:00:00:00:00:03,0,67408.8,3640075.46,7.64,0.0,100.1,Normal,ALLOW,ddos
1787352306.7371218,2,2,00:00:00:00:00:04,0,65508.53,3537460.71,7.597,0.0,100.1,Normal,ALLOW,ddos
1787352307.415562,1,2,00:00:00:00:00:02,0,68228.17,3684321.08,4.512,0.0,100.0,Normal,ALLOW,ddos
1787352307.4216337,1,1,00:00:00:00:00:01,0,68229.07,3684369.62,4.448,0.0,100.0,Normal,ALLOW,ddos
1787352307.428264,1,3,00:00:00:00:00:04,0,63287.24,3417510.85,4.868,0.0,100.0,Normal,ALLOW,ddos
1787352307.4348917,1,1,00:00:00:00:00:01,0,63288.14,3417559.39,4.623,0.0,100.0,Normal,ALLOW,ddos
1787352307.7134004,2,3,00:00:00:00:00:01,0,63183.91,3411931.17,4.628,0.0,0.0,Normal,ALLOW,ddos
1787352307.7196367,2,1,00:00:00:00:00:03,0,69732.55,3765557.61,4.559,0.0,0.0,Normal,ALLOW,ddos
1787352307.7260296,2,2,00:00:00:00:00:04,0,63183.91,3411931.17,4.689,0.0,0.0,Normal,ALLOW,ddos
1787352308.5111022,1,2,00:00:00:00:00:02,0,68023.7,3673279.93,5.085,0.0,100.4,Normal,ALLOW,ddos
1787352308.5172737,1,1,00:00:00:00:00:01,0,68022.79,3673230.62,4.415,0.0,100.4,Normal,ALLOW,ddos
1787352308.5236905,1,3,00:00:00:00:00:04,0,60849.76,3285887.0,4.831,0.0,100.4,Normal,ALLOW,ddos
1787352308.5303864,1,1,00:00:00:00:00:01,0,60848.85,3285837.69,4.752,0.0,100.4,Normal,ALLOW,ddos
1787352308.7072594,2,3,00:00:00:00:00:01,0,62509.0,3375486.0,4.981,0.0,101.7,Normal,ALLOW,ddos
1787352308.71381,2,1,00:00:00:00:00:03,0,70129.0,3786966.0,4.513,0.0,101.7,Normal,ALLOW,ddos
1787352308.7198613,2,2,00:00:00:00:00:04,0,62509.0,3375486.0,4.411,0.0,101.7,Normal,ALLOW,ddos
1787352309.5260563,1,1,00:00:00:00:00:01,0,13771.8,743677.45,5.138,0.0,99.0,Normal,ALLOW,ddos
1787352309.5323825,1,3,00:00:00:00:00:04,0,67867.09,3664822.88,4.551,0.0,99.0,Normal,ALLOW,ddos
1787352309.5384195,1,1,00:00:00:00:00:01,0,67867.09,3664822.88,4.458,0.0,99.0,Normal,ALLOW,ddos
1787352309.717531,2,3,00:00:00:00:00:01,0,64593.73,3488061.36,4.679,0.0,0.0,Normal,ALLOW,ddos
1787352309.7238226,2,1,00:00:00:00:00:03,0,69942.58,3776899.08,4.665,0.0,0.0,Normal,ALLOW,ddos
1787352309.7304475,2,2,00:00:00:00:00:04,0,64593.73,3488061.36,4.61,0.0,0.0,Normal,ALLOW,ddos
1787352310.5284283,1,3,00:00:00:00:00:04,0,71077.46,3838182.61,4.772,0.0,101.2,Normal,ALLOW,ddos
1787352310.5350535,1,1,00:00:00:00:00:01,0,71077.46,3838182.61,4.373,0.0,101.2,Normal,ALLOW,ddos
1787352310.7109838,2,3,00:00:00:00:00:01,0,64633.0,3490182.0,4.971,0.0,0.0,Normal,ALLOW,ddos
1787352310.7170968,2,1,00:00:00:00:00:03,0,66309.0,3580686.0,4.439,0.0,0.0,Normal,ALLOW,ddos
1787352310.723457,2,2,00:00:00:00:00:04,0,64633.0,3490182.0,4.799,0.0,0.0,Normal,ALLOW,ddos
1787352311.5197928,1,3,00:00:00:00:00:04,0,70654.0,3815316.0,4.666,0.0,100.1,Normal,ALLOW,ddos
1787352311.5261421,1,1,00:00:00:00:00:01,0,70654.0,3815316.0,4.591,0.0,100.1,Normal,ALLOW,ddos
1787352311.7114325,2,3,00:00:00:00:00:01,0,66690.95,3601311.27,4.692,0.0,0.0,Normal,ALLOW,ddos
1787352311.7174304,2,1,00:00:00:00:00:03,0,64224.06,3468099.23,4.452,0.0,0.0,Normal,ALLOW,ddos
1787352311.7235174,2,2,00:00:00:00:00:04,0,66690.95,3601311.27,4.552,0.0,0.0,Normal,ALLOW,ddos
1787352312.5223813,1,3,00:00:00:00:00:04,0,69490.38,3752480.72,4.597,0.0,99.9,Normal,ALLOW,ddos
1787352312.528885,1,1,00:00:00:00:00:01,0,69490.38,3752480.72,4.627,0.0,99.9,Normal,ALLOW,ddos
1787352312.7122722,2,3,00:00:00:00:00:01,0,65565.0,3540510.0,4.852,0.0,100.4,Normal,ALLOW,ddos
1787352312.7189064,2,1,00:00:00:00:00:03,0,65900.0,3558600.0,4.722,0.0,100.4,Normal,ALLOW,ddos
1787352312.7280626,2,2,00:00:00:00:00:04,0,65565.0,3540510.0,7.158,0.0,100.4,Normal,ALLOW,ddos
1787352313.7088764,1,3,00:00:00:00:00:04,0,59357.69,3205315.05,5.153,0.0,100.8,Normal,ALLOW,ddos
1787352313.7150836,1,1,00:00:00:00:00:01,0,59357.69,3205315.05,4.465,0.0,100.8,Normal,ALLOW,ddos
1787352313.7321186,2,3,00:00:00:00:00:01,0,64931.71,3506312.43,4.432,0.0,0.0,Normal,ALLOW,ddos
1787352313.738066,2,1,00:00:00:00:00:03,0,63294.37,3417895.78,4.397,0.0,0.0,Normal,ALLOW,ddos
1787352313.744216,2,2,00:00:00:00:00:04,0,64931.71,3506312.43,4.475,0.0,0.0,Normal,ALLOW,ddos
1787352314.7133517,2,3,00:00:00:00:00:01,0,68806.0,3715524.0,4.557,0.0,99.9,Normal,ALLOW,ddos
1787352314.71937,2,1,00:00:00:00:00:03,0,72361.0,3907494.0,4.452,0.0,99.9,Normal,ALLOW,ddos
1787352314.7257051,2,2,00:00:00:00:00:04,0,68806.0,3715524.0,4.666,0.0,99.9,Normal,ALLOW,ddos
1787352314.8189695,1,3,00:00:00:00:00:04,0,64914.31,3505372.83,6.131,0.0,95.6,Normal,ALLOW,ddos
1787352314.8257697,1,1,00:00:00:00:00:01,0,64915.21,3505421.53,5.054,0.0,95.6,Normal,ALLOW,ddos
